Pulsometer RR [Aimar Mun 2015] heart rate raw data exported
Get Pulsometer RR --> https://play.google.com/store/apps/details?id=com.beetlesoft.pulsometer
CSV version format: 1.4
DB version: 1

Title:	BEGUM
Comments:	
Date:	4/30/17 11:03 AM
Duration:	03:30:14'48
Activities:	Ciclo indoor
Max HR:	152
Average HR:	77
Calories:	167
Time format pattern: "yyyy-MM-dd HH:mm:ss.SSS"

Timespan:	Time formatted:	Elapsed time	Heart rate:	Detection:
1493578533394	2017-04-30 13:55:33.394	02:48:30	66	OK
1493578534897	2017-04-30 13:55:34.897	02:48:31	66	OK
1493578535371	2017-04-30 13:55:35.371	02:48:32	66	OK
1493578536408	2017-04-30 13:55:36.408	02:48:33	65	OK
1493578537362	2017-04-30 13:55:37.362	02:48:33	65	OK
1493578538368	2017-04-30 13:55:38.368	02:48:35	65	OK
1493578539357	2017-04-30 13:55:39.357	02:48:36	65	OK
1493578540446	2017-04-30 13:55:40.446	02:48:37	64	OK
1493578541371	2017-04-30 13:55:41.371	02:48:37	64	OK
1493578542452	2017-04-30 13:55:42.452	02:48:39	64	OK
1493578543433	2017-04-30 13:55:43.433	02:48:39	65	OK
1493578544355	2017-04-30 13:55:44.355	02:48:41	65	OK
1493578545351	2017-04-30 13:55:45.351	02:48:41	64	OK
1493578546340	2017-04-30 13:55:46.340	02:48:43	64	OK
1493578547375	2017-04-30 13:55:47.375	02:48:43	64	OK
1493578548393	2017-04-30 13:55:48.393	02:48:45	63	OK
1493578549370	2017-04-30 13:55:49.370	02:48:45	63	OK
1493578551331	2017-04-30 13:55:51.331	02:48:46	63	OK
1493578551340	2017-04-30 13:55:51.340	02:48:48	63	OK
1493578552414	2017-04-30 13:55:52.414	02:48:48	63	OK
1493578553375	2017-04-30 13:55:53.375	02:48:49	64	OK
1493578554389	2017-04-30 13:55:54.389	02:48:49	64	OK
1493578555352	2017-04-30 13:55:55.352	02:48:51	65	OK
1493578556347	2017-04-30 13:55:56.347	02:48:53	67	OK
1493578557358	2017-04-30 13:55:57.358	02:48:54	67	OK
1493578558368	2017-04-30 13:55:58.368	02:48:54	68	OK
1493578559333	2017-04-30 13:55:59.333	02:48:55	67	OK
1493578560351	2017-04-30 13:56:00.351	02:48:57	67	OK
1493578561315	2017-04-30 13:56:01.315	02:48:58	66	OK
1493578562312	2017-04-30 13:56:02.312	02:48:59	67	OK
1493578563360	2017-04-30 13:56:03.360	02:48:59	66	OK
1493578564407	2017-04-30 13:56:04.407	02:49:01	66	OK
1493578565352	2017-04-30 13:56:05.352	02:49:01	67	OK
1493578566344	2017-04-30 13:56:06.344	02:49:01	67	OK
1493578567802	2017-04-30 13:56:07.802	02:49:04	67	OK
1493578568339	2017-04-30 13:56:08.339	02:49:05	67	OK
1493578569780	2017-04-30 13:56:09.780	02:49:06	68	OK
1493578570786	2017-04-30 13:56:10.786	02:49:07	68	OK
1493578571310	2017-04-30 13:56:11.310	02:49:08	68	OK
1493578572322	2017-04-30 13:56:12.322	02:49:09	68	OK
1493578573320	2017-04-30 13:56:13.320	02:49:10	67	OK
1493578575321	2017-04-30 13:56:15.321	02:49:11	68	OK
1493578575334	2017-04-30 13:56:15.334	02:49:11	67	OK
1493578576837	2017-04-30 13:56:16.837	02:49:12	67	OK
1493578577311	2017-04-30 13:56:17.311	02:49:13	66	OK
1493578578812	2017-04-30 13:56:18.812	02:49:13	66	OK
1493578579308	2017-04-30 13:56:19.308	02:49:15	67	OK
1493578580767	2017-04-30 13:56:20.767	02:49:16	67	OK
1493578581259	2017-04-30 13:56:21.259	02:49:17	67	OK
1493578582276	2017-04-30 13:56:22.276	02:49:19	67	OK
1493578584309	2017-04-30 13:56:24.309	02:49:20	66	OK
1493578584376	2017-04-30 13:56:24.376	02:49:20	67	OK
1493578585328	2017-04-30 13:56:25.328	02:49:22	67	OK
1493578586246	2017-04-30 13:56:26.246	02:49:23	67	OK
1493578587278	2017-04-30 13:56:27.278	02:49:24	68	OK
1493578588245	2017-04-30 13:56:28.245	02:49:25	67	OK
1493578589288	2017-04-30 13:56:29.288	02:49:26	69	OK
1493578590241	2017-04-30 13:56:30.241	02:49:27	70	OK
1493578591763	2017-04-30 13:56:31.763	02:49:28	70	OK
1493578592235	2017-04-30 13:56:32.235	02:49:28	70	OK
1493578593234	2017-04-30 13:56:33.234	02:49:30	71	OK
1493578594252	2017-04-30 13:56:34.252	02:49:31	71	OK
1493578595222	2017-04-30 13:56:35.222	02:49:32	70	OK
1493578596719	2017-04-30 13:56:36.719	02:49:33	70	OK
1493578597247	2017-04-30 13:56:37.247	02:49:34	69	OK
1493578598220	2017-04-30 13:56:38.220	02:49:34	69	OK
1493578599720	2017-04-30 13:56:39.720	02:49:36	68	OK
1493578600207	2017-04-30 13:56:40.207	02:49:37	68	OK
1493578601346	2017-04-30 13:56:41.346	02:49:37	68	OK
1493578602206	2017-04-30 13:56:42.206	02:49:38	67	OK
1493578604216	2017-04-30 13:56:44.216	02:49:39	66	OK
1493578604226	2017-04-30 13:56:44.226	02:49:41	66	OK
1493578605209	2017-04-30 13:56:45.209	02:49:41	65	OK
1493578606244	2017-04-30 13:56:46.244	02:49:43	65	OK
1493578607210	2017-04-30 13:56:47.210	02:49:43	64	OK
1493578608188	2017-04-30 13:56:48.188	02:49:43	65	OK
1493578610193	2017-04-30 13:56:50.193	02:49:45	65	OK
1493578610200	2017-04-30 13:56:50.200	02:49:46	65	OK
1493578611201	2017-04-30 13:56:51.201	02:49:47	65	OK
1493578612225	2017-04-30 13:56:52.225	02:49:48	65	OK
1493578613180	2017-04-30 13:56:53.180	02:49:49	64	OK
1493578614187	2017-04-30 13:56:54.187	02:49:51	64	OK
1493578616188	2017-04-30 13:56:56.188	02:49:51	65	OK
1493578616201	2017-04-30 13:56:56.201	02:49:52	65	OK
1493578618672	2017-04-30 13:56:58.672	02:49:54	65	OK
1493578618684	2017-04-30 13:56:58.684	02:49:55	65	OK
1493578620734	2017-04-30 13:57:00.734	02:49:55	66	OK
1493578620751	2017-04-30 13:57:00.751	02:49:57	65	OK
1493578621717	2017-04-30 13:57:01.717	02:49:58	66	OK
1493578623185	2017-04-30 13:57:03.185	02:49:59	66	OK
1493578624155	2017-04-30 13:57:04.155	02:50:00	66	OK
1493578625147	2017-04-30 13:57:05.147	02:50:00	66	OK
1493578625651	2017-04-30 13:57:05.651	02:50:02	67	OK
1493578627143	2017-04-30 13:57:07.143	02:50:03	67	OK
1493578627646	2017-04-30 13:57:07.646	02:50:04	67	OK
1493578628651	2017-04-30 13:57:08.651	02:50:05	66	OK
1493578631145	2017-04-30 13:57:11.145	02:50:06	66	OK
1493578631169	2017-04-30 13:57:11.169	02:50:07	66	OK
1493578632134	2017-04-30 13:57:12.134	02:50:08	65	OK
1493578632642	2017-04-30 13:57:12.642	02:50:08	65	OK
1493578634773	2017-04-30 13:57:14.773	02:50:09	65	OK
1493578634787	2017-04-30 13:57:14.787	02:50:11	66	OK
1493578636137	2017-04-30 13:57:16.137	02:50:12	66	OK
1493578636656	2017-04-30 13:57:16.656	02:50:12	69	OK
1493578637627	2017-04-30 13:57:17.627	02:50:14	70	OK
1493578638618	2017-04-30 13:57:18.618	02:50:15	71	OK
1493578639674	2017-04-30 13:57:19.674	02:50:15	73	OK
1493578640613	2017-04-30 13:57:20.613	02:50:16	74	OK
1493578642116	2017-04-30 13:57:22.116	02:50:16	75	OK
1493578642612	2017-04-30 13:57:22.612	02:50:18	78	OK
1493578643608	2017-04-30 13:57:23.608	02:50:18	79	OK
1493578645108	2017-04-30 13:57:25.108	02:50:21	79	OK
1493578645645	2017-04-30 13:57:25.645	02:50:22	78	OK
1493578646620	2017-04-30 13:57:26.620	02:50:22	77	OK
1493578647603	2017-04-30 13:57:27.603	02:50:24	75	OK
1493578648592	2017-04-30 13:57:28.592	02:50:25	75	OK
1493578649622	2017-04-30 13:57:29.622	02:50:26	75	OK
1493578650657	2017-04-30 13:57:30.657	02:50:27	74	OK
1493578651595	2017-04-30 13:57:31.595	02:50:28	73	OK
1493578652645	2017-04-30 13:57:32.645	02:50:28	72	OK
1493578654094	2017-04-30 13:57:34.094	02:50:30	71	OK
1493578654600	2017-04-30 13:57:34.600	02:50:31	70	OK
1493578655584	2017-04-30 13:57:35.584	02:50:31	70	OK
1493578656592	2017-04-30 13:57:36.592	02:50:33	69	OK
1493578658070	2017-04-30 13:57:38.070	02:50:34	69	OK
1493578658582	2017-04-30 13:57:38.582	02:50:34	70	OK
1493578659609	2017-04-30 13:57:39.609	02:50:36	70	OK
1493578662058	2017-04-30 13:57:42.058	02:50:36	70	OK
1493578662065	2017-04-30 13:57:42.065	02:50:37	70	OK
1493578662656	2017-04-30 13:57:42.656	02:50:39	71	OK
1493578663671	2017-04-30 13:57:43.671	02:50:39	72	OK
1493578664559	2017-04-30 13:57:44.559	02:50:39	73	OK
1493578666097	2017-04-30 13:57:46.097	02:50:42	74	OK
1493578666549	2017-04-30 13:57:46.549	02:50:43	75	OK
1493578668075	2017-04-30 13:57:48.075	02:50:44	75	OK
1493578668600	2017-04-30 13:57:48.600	02:50:45	76	OK
1493578669542	2017-04-30 13:57:49.542	02:50:46	77	OK
1493578670602	2017-04-30 13:57:50.602	02:50:47	78	OK
1493578671539	2017-04-30 13:57:51.539	02:50:48	78	OK
1493578673645	2017-04-30 13:57:53.645	02:50:49	78	OK
1493578673677	2017-04-30 13:57:53.677	02:50:50	78	OK
1493578675036	2017-04-30 13:57:55.036	02:50:51	78	OK
1493578675535	2017-04-30 13:57:55.535	02:50:52	78	OK
1493578676526	2017-04-30 13:57:56.526	02:50:53	78	OK
1493578678558	2017-04-30 13:57:58.558	02:50:54	79	OK
1493578678591	2017-04-30 13:57:58.591	02:50:55	78	OK
1493578679601	2017-04-30 13:57:59.601	02:50:56	78	OK
1493578680525	2017-04-30 13:58:00.525	02:50:57	77	OK
1493578681524	2017-04-30 13:58:01.524	02:50:58	76	OK
1493578682515	2017-04-30 13:58:02.515	02:50:59	75	OK
1493578683522	2017-04-30 13:58:03.522	02:51:01	74	OK
1493578684504	2017-04-30 13:58:04.504	02:51:01	74	OK
1493578685569	2017-04-30 13:58:05.569	02:51:01	73	OK
1493578686510	2017-04-30 13:58:06.510	02:51:01	72	OK
1493578688029	2017-04-30 13:58:08.029	02:51:01	70	OK
1493578688997	2017-04-30 13:58:08.997	02:51:01	69	OK
1493578689515	2017-04-30 13:58:09.515	02:51:01	69	OK
1493578690536	2017-04-30 13:58:10.536	02:51:01	69	OK
1493578691495	2017-04-30 13:58:11.495	02:51:01	69	OK
1493578692999	2017-04-30 13:58:12.999	02:51:01	69	OK
1493578693995	2017-04-30 13:58:13.995	02:51:01	69	OK
1493578694985	2017-04-30 13:58:14.985	02:51:01	69	OK
1493578696982	2017-04-30 13:58:16.982	02:51:12	68	OK
1493578696998	2017-04-30 13:58:16.998	02:51:13	67	OK
1493578697482	2017-04-30 13:58:17.482	02:51:14	67	OK
1493578698476	2017-04-30 13:58:18.476	02:51:15	67	OK
1493578699475	2017-04-30 13:58:19.475	02:51:16	67	OK
1493578700476	2017-04-30 13:58:20.476	02:51:17	68	OK
1493578702052	2017-04-30 13:58:22.052	02:51:18	68	OK
1493578702512	2017-04-30 13:58:22.512	02:51:19	68	OK
1493578703459	2017-04-30 13:58:23.459	02:51:20	69	OK
1493578705067	2017-04-30 13:58:25.067	02:51:21	69	OK
1493578705493	2017-04-30 13:58:25.493	02:51:21	69	OK
1493578706469	2017-04-30 13:58:26.469	02:53:13	70	OK
1493578707496	2017-04-30 13:58:27.496	02:53:14	69	OK
1493578708445	2017-04-30 13:58:28.445	02:53:15	69	OK
1493578710513	2017-04-30 13:58:30.513	02:53:16	69	OK
1493578711070	2017-04-30 13:58:31.070	02:53:17	68	OK
1493578712504	2017-04-30 13:58:32.504	02:53:18	68	OK
1493578712493	2017-04-30 13:58:32.493	02:53:19	68	OK
1493578713467	2017-04-30 13:58:33.467	02:53:20	67	OK
1493578714437	2017-04-30 13:58:34.437	02:53:21	67	OK
1493578715447	2017-04-30 13:58:35.447	02:53:22	67	OK
1493578716496	2017-04-30 13:58:36.496	02:53:23	67	OK
1493578717496	2017-04-30 13:58:37.496	02:53:24	67	OK
1493578719458	2017-04-30 13:58:39.458	02:53:25	66	OK
1493578719947	2017-04-30 13:58:39.947	02:53:26	67	OK
1493578720470	2017-04-30 13:58:40.470	02:53:27	68	OK
1493578721426	2017-04-30 13:58:41.426	02:53:28	68	OK
1493578722503	2017-04-30 13:58:42.503	02:53:29	68	OK
1493578724039	2017-04-30 13:58:44.039	02:53:30	68	OK
1493578724919	2017-04-30 13:58:44.919	02:53:31	69	OK
1493578725421	2017-04-30 13:58:45.421	02:53:32	68	OK
1493578726462	2017-04-30 13:58:46.462	02:53:33	68	OK
1493578727494	2017-04-30 13:58:47.494	02:53:34	68	OK
1493578728918	2017-04-30 13:58:48.918	02:53:35	67	OK
1493578729397	2017-04-30 13:58:49.397	02:53:36	67	OK
1493578730485	2017-04-30 13:58:50.485	02:53:37	67	OK
1493578731413	2017-04-30 13:58:51.413	02:53:38	67	OK
1493578732922	2017-04-30 13:58:52.922	02:53:39	67	OK
1493578733887	2017-04-30 13:58:53.887	02:53:41	67	OK
1493578734433	2017-04-30 13:58:54.433	02:53:42	67	OK
1493578735386	2017-04-30 13:58:55.386	02:53:43	66	OK
1493578736412	2017-04-30 13:58:56.412	02:53:43	66	OK
1493578737377	2017-04-30 13:58:57.377	02:53:44	67	OK
1493578738878	2017-04-30 13:58:58.878	02:53:46	66	OK
1493578739457	2017-04-30 13:58:59.457	02:53:48	66	OK
1493578740385	2017-04-30 13:59:00.385	02:53:50	66	OK
1493578741434	2017-04-30 13:59:01.434	02:53:58	66	OK
1493578743370	2017-04-30 13:59:03.370	02:53:59	66	OK
1493578743381	2017-04-30 13:59:03.381	02:54:00	65	OK
1493578745888	2017-04-30 13:59:05.888	02:54:01	65	OK
1493578745875	2017-04-30 13:59:05.875	02:54:02	65	OK
1493578746380	2017-04-30 13:59:06.380	02:54:02	66	OK
1493578747400	2017-04-30 13:59:07.400	02:54:04	67	OK
1493578748419	2017-04-30 13:59:08.419	02:54:05	67	OK
1493578749870	2017-04-30 13:59:09.870	02:54:05	68	OK
1493578750382	2017-04-30 13:59:10.382	02:54:06	68	OK
1493578751372	2017-04-30 13:59:11.372	02:54:08	69	OK
1493578752340	2017-04-30 13:59:12.340	02:54:09	69	OK
1493578753370	2017-04-30 13:59:13.370	02:54:09	69	OK
1493578755838	2017-04-30 13:59:15.838	02:54:11	69	OK
1493578755852	2017-04-30 13:59:15.852	02:54:12	68	OK
1493578756336	2017-04-30 13:59:16.336	02:54:12	67	OK
1493578757874	2017-04-30 13:59:17.874	02:54:12	67	OK
1493578758340	2017-04-30 13:59:18.340	02:54:13	67	OK
1493578759326	2017-04-30 13:59:19.326	02:54:14	67	OK
1493578760370	2017-04-30 13:59:20.370	02:54:17	68	OK
1493578761819	2017-04-30 13:59:21.819	02:54:17	68	OK
1493578762351	2017-04-30 13:59:22.351	02:54:19	67	OK
1493578764346	2017-04-30 13:59:24.346	02:54:19	67	OK
1493578764394	2017-04-30 13:59:24.394	02:54:21	66	OK
1493578765343	2017-04-30 13:59:25.343	02:54:21	65	OK
1493578766309	2017-04-30 13:59:26.309	02:54:23	65	OK
1493578767321	2017-04-30 13:59:27.321	02:54:24	65	OK
1493578768302	2017-04-30 13:59:28.302	02:54:24	64	OK
1493578769308	2017-04-30 13:59:29.308	02:54:26	64	OK
1493578770334	2017-04-30 13:59:30.334	02:54:27	63	OK
1493578772806	2017-04-30 13:59:32.806	02:54:28	63	OK
1493578772800	2017-04-30 13:59:32.800	02:54:29	63	OK
1493578773303	2017-04-30 13:59:33.303	02:54:30	63	OK
1493578774791	2017-04-30 13:59:34.791	02:54:31	64	OK
1493578775785	2017-04-30 13:59:35.785	02:54:32	63	OK
1493578776299	2017-04-30 13:59:36.299	02:54:33	63	OK
1493578777787	2017-04-30 13:59:37.787	02:54:34	62	OK
1493578778283	2017-04-30 13:59:38.283	02:54:34	62	OK
1493578779278	2017-04-30 13:59:39.278	02:54:36	62	OK
1493578780283	2017-04-30 13:59:40.283	02:54:36	62	OK
1493578781294	2017-04-30 13:59:41.294	02:54:38	62	OK
1493578782310	2017-04-30 13:59:42.310	02:54:39	64	OK
1493578783792	2017-04-30 13:59:43.792	02:54:39	64	OK
1493578784270	2017-04-30 13:59:44.270	02:54:41	64	OK
1493578785761	2017-04-30 13:59:45.761	02:54:42	65	OK
1493578786265	2017-04-30 13:59:46.265	02:54:42	65	OK
1493578787290	2017-04-30 13:59:47.290	02:54:43	65	OK
1493578788279	2017-04-30 13:59:48.279	02:54:44	65	OK
1493578789252	2017-04-30 13:59:49.252	02:54:45	65	OK
1493578790758	2017-04-30 13:59:50.758	02:54:47	64	OK
1493578791251	2017-04-30 13:59:51.251	02:54:48	64	OK
1493578792753	2017-04-30 13:59:52.753	02:54:48	64	OK
1493578793289	2017-04-30 13:59:53.289	02:54:50	64	OK
1493578794266	2017-04-30 13:59:54.266	02:54:50	64	OK
1493578795268	2017-04-30 13:59:55.268	02:54:51	64	OK
1493578796236	2017-04-30 13:59:56.236	02:54:52	64	OK
1493578797747	2017-04-30 13:59:57.747	02:54:54	64	OK
1493578798256	2017-04-30 13:59:58.256	02:54:55	64	OK
1493578799226	2017-04-30 13:59:59.226	02:54:55	63	OK
1493578800827	2017-04-30 14:00:00.827	02:54:56	64	OK
1493578801253	2017-04-30 14:00:01.253	02:54:58	64	OK
1493578802220	2017-04-30 14:00:02.220	02:54:59	64	OK
1493578803733	2017-04-30 14:00:03.733	02:54:59	64	OK
1493578804740	2017-04-30 14:00:04.740	02:55:01	64	OK
1493578805226	2017-04-30 14:00:05.226	02:55:02	64	OK
1493578806216	2017-04-30 14:00:06.216	02:55:03	64	OK
1493578807715	2017-04-30 14:00:07.715	02:55:03	64	OK
1493578808225	2017-04-30 14:00:08.225	02:55:05	65	OK
1493578809213	2017-04-30 14:00:09.213	02:55:05	65	OK
1493578810200	2017-04-30 14:00:10.200	02:55:07	65	OK
1493578811209	2017-04-30 14:00:11.209	02:55:07	65	OK
1493578812714	2017-04-30 14:00:12.714	02:55:09	65	OK
1493578813236	2017-04-30 14:00:13.236	02:55:09	65	OK
1493578815188	2017-04-30 14:00:15.188	02:55:11	65	OK
1493578815194	2017-04-30 14:00:15.194	02:55:12	65	OK
1493578816202	2017-04-30 14:00:16.202	02:55:12	64	OK
1493578817183	2017-04-30 14:00:17.183	02:55:13	64	OK
1493578818188	2017-04-30 14:00:18.188	02:55:13	64	OK
1493578819305	2017-04-30 14:00:19.305	02:55:16	64	OK
1493578820696	2017-04-30 14:00:20.696	02:55:16	64	OK
1493578821761	2017-04-30 14:00:21.761	02:55:16	64	OK
1493578822680	2017-04-30 14:00:22.680	02:55:16	64	OK
1493578823669	2017-04-30 14:00:23.669	02:55:20	64	OK
1493578824686	2017-04-30 14:00:24.686	02:55:21	65	OK
1493578825694	2017-04-30 14:00:25.694	02:55:22	65	OK
1493578826722	2017-04-30 14:00:26.722	02:55:22	65	OK
1493578829656	2017-04-30 14:00:29.656	02:55:23	65	OK
1493578830190	2017-04-30 14:00:30.190	02:55:25	66	OK
1493578830193	2017-04-30 14:00:30.193	02:55:25	65	OK
1493578831750	2017-04-30 14:00:31.750	02:55:27	65	OK
1493578831837	2017-04-30 14:00:31.837	02:55:28	65	OK
1493578832675	2017-04-30 14:00:32.675	02:55:29	66	OK
1493578833657	2017-04-30 14:00:33.657	02:55:29	66	OK
1493578834651	2017-04-30 14:00:34.651	02:55:31	66	OK
1493578835641	2017-04-30 14:00:35.641	02:55:31	66	OK
1493578837133	2017-04-30 14:00:37.133	02:55:33	66	OK
1493578837710	2017-04-30 14:00:37.710	02:55:33	67	OK
1493578839632	2017-04-30 14:00:39.632	02:55:35	66	OK
1493578839668	2017-04-30 14:00:39.668	02:55:35	66	OK
1493578840646	2017-04-30 14:00:40.646	02:55:37	66	OK
1493578841653	2017-04-30 14:00:41.653	02:55:38	66	OK
1493578844171	2017-04-30 14:00:44.171	02:55:39	66	OK
1493578844194	2017-04-30 14:00:44.194	02:55:39	66	OK
1493578844656	2017-04-30 14:00:44.656	02:55:40	66	OK
1493578846166	2017-04-30 14:00:46.166	02:55:40	66	OK
1493578846617	2017-04-30 14:00:46.617	02:55:43	66	OK
1493578847621	2017-04-30 14:00:47.621	02:55:43	66	OK
1493578848610	2017-04-30 14:00:48.610	02:55:44	66	OK
1493578849736	2017-04-30 14:00:49.736	02:55:46	66	OK
1493578850611	2017-04-30 14:00:50.611	02:55:47	65	OK
1493578852177	2017-04-30 14:00:52.177	02:55:48	65	OK
1493578852609	2017-04-30 14:00:52.609	02:55:49	65	OK
1493578854143	2017-04-30 14:00:54.143	02:55:50	64	OK
1493578854628	2017-04-30 14:00:54.628	02:55:50	64	OK
1493578856090	2017-04-30 14:00:56.090	02:55:52	64	OK
1493578856603	2017-04-30 14:00:56.603	02:55:53	64	OK
1493578857594	2017-04-30 14:00:57.594	02:55:53	64	OK
1493578860085	2017-04-30 14:01:00.085	02:55:53	65	OK
1493578860591	2017-04-30 14:01:00.591	02:55:55	64	OK
1493578860610	2017-04-30 14:01:00.610	02:55:57	64	OK
1493578861580	2017-04-30 14:01:01.580	02:55:58	64	OK
1493578862588	2017-04-30 14:01:02.588	02:55:59	64	OK
1493578863576	2017-04-30 14:01:03.576	02:56:00	64	OK
1493578865074	2017-04-30 14:01:05.074	02:56:01	65	OK
1493578865582	2017-04-30 14:01:05.582	02:56:02	65	OK
1493578866577	2017-04-30 14:01:06.577	02:56:03	67	OK
1493578867583	2017-04-30 14:01:07.583	02:56:04	67	OK
1493578868565	2017-04-30 14:01:08.565	02:56:05	67	OK
1493578869571	2017-04-30 14:01:09.571	02:56:06	66	OK
1493578870576	2017-04-30 14:01:10.576	02:56:07	66	OK
1493578871563	2017-04-30 14:01:11.563	02:56:08	66	OK
1493578872575	2017-04-30 14:01:12.575	02:56:09	65	OK
1493578874638	2017-04-30 14:01:14.638	02:56:10	65	OK
1493578874692	2017-04-30 14:01:14.692	02:56:11	64	OK
1493578875628	2017-04-30 14:01:15.628	02:56:12	64	OK
1493578876587	2017-04-30 14:01:16.587	02:56:13	64	OK
1493578877555	2017-04-30 14:01:17.555	02:56:14	64	OK
1493578878538	2017-04-30 14:01:18.538	02:56:15	65	OK
1493578879550	2017-04-30 14:01:19.550	02:56:16	65	OK
1493578880610	2017-04-30 14:01:20.610	02:56:17	64	OK
1493578882029	2017-04-30 14:01:22.029	02:56:18	65	OK
1493578882590	2017-04-30 14:01:22.590	02:56:19	65	OK
1493578884147	2017-04-30 14:01:24.147	02:56:20	64	OK
1493578884548	2017-04-30 14:01:24.548	02:56:21	64	OK
1493578885598	2017-04-30 14:01:25.598	02:56:22	64	OK
1493578887026	2017-04-30 14:01:27.026	02:56:23	65	OK
1493578887553	2017-04-30 14:01:27.553	02:56:24	66	OK
1493578889144	2017-04-30 14:01:29.144	02:56:25	65	OK
1493578889537	2017-04-30 14:01:29.537	02:56:26	66	OK
1493578890559	2017-04-30 14:01:30.559	02:56:27	66	OK
1493578891572	2017-04-30 14:01:31.572	02:56:28	66	OK
1493578893106	2017-04-30 14:01:33.106	02:56:31	66	OK
1493578894096	2017-04-30 14:01:34.096	02:56:33	66	OK
1493578894532	2017-04-30 14:01:34.532	02:56:39	66	OK
1493578895562	2017-04-30 14:01:35.562	02:56:43	66	OK
1493578896566	2017-04-30 14:01:36.566	02:56:44	66	OK
1493578897607	2017-04-30 14:01:37.607	02:56:44	67	OK
1493578898544	2017-04-30 14:01:38.544	02:56:46	67	OK
1493578899502	2017-04-30 14:01:39.502	02:56:47	68	OK
1493578901001	2017-04-30 14:01:41.001	02:56:47	68	OK
1493578901513	2017-04-30 14:01:41.513	02:56:49	68	OK
1493578902577	2017-04-30 14:01:42.577	02:56:49	68	OK
1493578903525	2017-04-30 14:01:43.525	02:56:49	68	OK
1493578904503	2017-04-30 14:01:44.503	02:56:52	69	OK
1493578905478	2017-04-30 14:01:45.478	02:56:53	69	OK
1493578906968	2017-04-30 14:01:46.968	02:56:54	69	OK
1493578907502	2017-04-30 14:01:47.502	02:56:55	69	OK
1493578908586	2017-04-30 14:01:48.586	02:56:56	70	OK
1493578909470	2017-04-30 14:01:49.470	02:56:56	70	OK
1493578911502	2017-04-30 14:01:51.502	02:56:58	70	OK
1493578911532	2017-04-30 14:01:51.532	02:56:59	69	OK
1493578912507	2017-04-30 14:01:52.507	02:57:00	70	OK
1493578913546	2017-04-30 14:01:53.546	02:57:00	70	OK
1493578914479	2017-04-30 14:01:54.479	02:57:02	69	OK
1493578915449	2017-04-30 14:01:55.449	02:57:03	69	OK
1493578916463	2017-04-30 14:01:56.463	02:57:04	69	OK
1493578917458	2017-04-30 14:01:57.458	02:57:05	70	OK
1493578918485	2017-04-30 14:01:58.485	02:57:05	70	OK
1493578919438	2017-04-30 14:01:59.438	02:57:05	71	OK
1493578920981	2017-04-30 14:02:00.981	02:57:07	72	OK
1493578921492	2017-04-30 14:02:01.492	02:57:09	73	OK
1493578922943	2017-04-30 14:02:02.943	02:57:10	74	OK
1493578923433	2017-04-30 14:02:03.433	02:57:10	73	OK
1493578924436	2017-04-30 14:02:04.436	02:57:12	73	OK
1493578925486	2017-04-30 14:02:05.486	02:57:13	73	OK
1493578926421	2017-04-30 14:02:06.421	02:57:14	72	OK
1493578927448	2017-04-30 14:02:07.448	02:57:14	72	OK
1493578928431	2017-04-30 14:02:08.431	02:57:16	71	OK
1493578929454	2017-04-30 14:02:09.454	02:57:16	70	OK
1493578930422	2017-04-30 14:02:10.422	02:57:18	69	OK
1493578931408	2017-04-30 14:02:11.408	02:57:18	69	OK
1493578932418	2017-04-30 14:02:12.418	02:57:20	69	OK
1493578933439	2017-04-30 14:02:13.439	02:57:21	69	OK
1493578934900	2017-04-30 14:02:14.900	02:57:22	68	OK
1493578935444	2017-04-30 14:02:15.444	02:57:22	68	OK
1493578936396	2017-04-30 14:02:16.396	02:57:22	69	OK
1493578937456	2017-04-30 14:02:17.456	02:57:24	68	OK
1493578938395	2017-04-30 14:02:18.395	02:57:26	67	OK
1493578939436	2017-04-30 14:02:19.436	02:57:26	66	OK
1493578940467	2017-04-30 14:02:20.467	02:57:27	66	OK
1493578941399	2017-04-30 14:02:21.399	02:57:29	66	OK
1493578942384	2017-04-30 14:02:22.384	02:57:30	66	OK
1493578943393	2017-04-30 14:02:23.393	02:57:30	66	OK
1493578944394	2017-04-30 14:02:24.394	02:57:32	66	OK
1493578945412	2017-04-30 14:02:25.412	02:57:33	66	OK
1493578946389	2017-04-30 14:02:26.389	02:57:33	66	OK
1493578947381	2017-04-30 14:02:27.381	02:57:33	66	OK
1493578948366	2017-04-30 14:02:28.366	02:57:34	66	OK
1493578949379	2017-04-30 14:02:29.379	02:57:36	66	OK
1493578950400	2017-04-30 14:02:30.400	02:57:38	66	OK
1493578951420	2017-04-30 14:02:31.420	02:57:39	66	OK
1493578952357	2017-04-30 14:02:32.357	02:57:40	67	OK
1493578953389	2017-04-30 14:02:33.389	02:57:40	67	OK
1493578954365	2017-04-30 14:02:34.365	02:57:42	66	OK
1493578955356	2017-04-30 14:02:35.356	02:57:43	67	OK
1493578956375	2017-04-30 14:02:36.375	02:57:44	68	OK
1493578957377	2017-04-30 14:02:37.377	02:57:45	68	OK
1493578958907	2017-04-30 14:02:38.907	02:57:46	68	OK
1493578959348	2017-04-30 14:02:39.348	02:57:47	69	OK
1493578960336	2017-04-30 14:02:40.336	02:57:48	69	OK
1493578961350	2017-04-30 14:02:41.350	02:57:49	69	OK
1493578962388	2017-04-30 14:02:42.388	02:57:49	68	OK
